物件名,カテゴリー,築年数,構造,階数,賃料,管理費,敷金,礼金,間取り,面積,23区,都市名,路線,最寄駅,徒歩
コムレジ赤羽,賃貸マンション,1,8,4,225000.0,30000.0,225000.0,225000.0,2LDK,51.19,北区,赤羽南２,ＪＲ京浜東北線,赤羽駅,8
コムレジ赤羽,賃貸マンション,1,8,8,240000.0,30000.0,0.0,0.0,2LDK,51.19,北区,赤羽南２,ＪＲ京浜東北線,赤羽駅,8
コムレジ赤羽,賃貸マンション,1,8,1,256000.0,30000.0,0.0,0.0,2LDK,58.54,北区,赤羽南２,ＪＲ京浜東北線,赤羽駅,8
コアシティ中野坂上(コアシテイナカノサカウエ),賃貸マンション,28,11,10,126000.0,14000.0,126000.0,0.0,1K,48.76,中野区,本町３,東京メトロ丸ノ内線,中野坂上駅,5
コアシティ中野坂上(コアシテイナカノサカウエ),賃貸マンション,28,11,10,154000.0,14000.0,154000.0,184800.0,1LDK,54.18,中野区,本町３,東京メトロ丸ノ内線,中野坂上駅,5
東京メトロ丸ノ内線 中野坂上駅 11階建 築28年,賃貸マンション,28,11,10,154000.0,14000.0,154000.0,184800.0,1LDK,54.18,中野区,本町３,東京メトロ丸ノ内線,中野坂上駅,6
ドゥーエ西小山,賃貸マンション,0,7,3,113000.0,10000.0,0.0,0.0,1K,25.44,目黒区,原町１,東急目黒線,西小山駅,1
ドゥーエ西小山,賃貸マンション,0,7,4,114000.0,10000.0,0.0,0.0,1K,25.44,目黒区,原町１,東急目黒線,西小山駅,1
ドゥーエ西小山,賃貸マンション,0,7,4,114000.0,10000.0,0.0,0.0,1K,25.44,目黒区,原町１,東急目黒線,西小山駅,1
ドゥーエ西小山,賃貸マンション,0,7,5,115000.0,10000.0,0.0,115000.0,1K,25.44,目黒区,原町１,東急目黒線,西小山駅,1
ドゥーエ西小山,賃貸マンション,0,7,5,116000.0,10000.0,0.0,0.0,1K,25.44,目黒区,原町１,東急目黒線,西小山駅,1
ドゥーエ西小山,賃貸マンション,0,7,5,116000.0,10000.0,0.0,116000.0,1K,25.44,目黒区,原町１,東急目黒線,西小山駅,1
ドゥーエ西小山,賃貸マンション,0,7,6,118000.0,10000.0,0.0,0.0,1K,25.44,目黒区,原町１,東急目黒線,西小山駅,1
ドゥーエ西小山,賃貸マンション,0,7,7,120000.0,10000.0,0.0,0.0,1K,25.44,目黒区,原町１,東急目黒線,西小山駅,1
ドゥーエ西小山,賃貸マンション,0,7,7,120000.0,10000.0,0.0,0.0,1K,25.44,目黒区,原町１,東急目黒線,西小山駅,1
ドゥーエ西小山,賃貸マンション,0,7,5,124000.0,10000.0,124000.0,0.0,1DK,25.71,目黒区,原町１,東急目黒線,西小山駅,1
ドゥーエ西小山,賃貸マンション,0,7,4,124000.0,10000.0,124000.0,0.0,1DK,25.71,目黒区,原町１,東急目黒線,西小山駅,1
ドゥーエ西小山,賃貸マンション,0,7,6,268000.0,15000.0,0.0,268000.0,2LDK,52.71,目黒区,原町１,東急目黒線,西小山駅,1
ガーデン中野,賃貸マンション,17,4,2,95000.0,7000.0,95000.0,0.0,1K,25.17,中野区,中野５,ＪＲ総武線,中野駅,7
ガーデン中野,賃貸マンション,17,4,2,109000.0,10000.0,109000.0,0.0,1K,29.44,中野区,中野５,ＪＲ総武線,中野駅,7
ガーデン中野,賃貸マンション,17,4,3,111000.0,10000.0,111000.0,0.0,1K,30.4,中野区,中野５,ＪＲ総武線,中野駅,7
JPノイエ小石川富坂,賃貸マンション,16,15,2,161000.0,18000.0,161000.0,0.0,1LDK,42.23,文京区,小石川２,東京メトロ南北線,後楽園駅,7
JPノイエ小石川富坂,賃貸マンション,16,15,2,166000.0,18000.0,166000.0,0.0,1LDK,42.23,文京区,小石川２,東京メトロ南北線,後楽園駅,7
JPノイエ小石川富坂,賃貸マンション,16,15,9,197000.0,18000.0,197000.0,0.0,1LDK,50.45,文京区,小石川２,東京メトロ南北線,後楽園駅,7
JPノイエ小石川富坂,賃貸マンション,16,15,8,197000.0,18000.0,197000.0,0.0,1LDK,50.45,文京区,小石川２,東京メトロ南北線,後楽園駅,7
JPノイエ小石川富坂,賃貸マンション,16,15,14,238000.0,15000.0,238000.0,0.0,2LDK,60.03,文京区,小石川２,東京メトロ南北線,後楽園駅,7
ソアラノーム大岡山,賃貸マンション,7,9,5,117000.0,6000.0,117000.0,234000.0,1K,29.58,目黒区,南３,東急目黒線,大岡山駅,10
東急目黒線 大岡山駅 9階建 築7年,賃貸マンション,7,9,5,117000.0,6000.0,117000.0,234000.0,1K,29.58,目黒区,南３,東急目黒線,大岡山駅,10
FIELD・B・GALLERY,賃貸マンション,15,3,3,91000.0,4000.0,91000.0,91000.0,1LDK,38.39,板橋区,大谷口１,東京メトロ有楽町線,千川駅,11
Shiina Residence K・A,賃貸マンション,2,5,4,142000.0,10000.0,142000.0,142000.0,1LDK,46.58,豊島区,長崎１,西武池袋線,椎名町駅,3
レジディア荻窪III,賃貸マンション,7,11,5,115000.0,10000.0,115000.0,115000.0,1K,25.18,杉並区,上荻１,東京メトロ丸ノ内線,荻窪駅,5
レジディア荻窪III,賃貸マンション,7,11,5,168000.0,10000.0,168000.0,168000.0,1LDK,38.45,杉並区,上荻１,東京メトロ丸ノ内線,荻窪駅,5
レジディア荻窪III,賃貸マンション,7,11,4,185000.0,15000.0,185000.0,185000.0,1SLDK,43.26,杉並区,上荻１,東京メトロ丸ノ内線,荻窪駅,5
ＪＲ山手線 目黒駅 3階建 築3年,賃貸マンション,3,3,2,116000.0,5000.0,58000.0,116000.0,ワンルーム,27.06,目黒区,目黒１,ＪＲ山手線,目黒駅,8
シーズ・ガレリア目黒,賃貸マンション,3,3,2,116000.0,5000.0,58000.0,116000.0,ワンルーム,27.06,目黒区,目黒１,ＪＲ山手線,目黒駅,8
東急東横線 都立大学駅 5階建 築30年,賃貸マンション,30,5,4,110000.0,0.0,110000.0,110000.0,1LDK,38.2,目黒区,碑文谷４,東急東横線,都立大学駅,10
東急東横線 都立大学駅 5階建 築30年,賃貸マンション,30,5,4,110000.0,0.0,110000.0,110000.0,1LDK,38.2,目黒区,碑文谷４,東急東横線,都立大学駅,10
グランデュオ小石川,賃貸マンション,6,7,1,85000.0,10000.0,85000.0,0.0,ワンルーム,20.32,文京区,小石川３,都営大江戸線,春日駅,8
グランデュオ小石川,賃貸マンション,6,7,1,90000.0,10000.0,90000.0,0.0,ワンルーム,20.32,文京区,小石川３,都営大江戸線,春日駅,8
グランデュオ小石川,賃貸マンション,6,7,4,168000.0,10000.0,168000.0,168000.0,1LDK,41.39,文京区,小石川３,都営大江戸線,春日駅,8
グランデュオ小石川,賃貸マンション,6,7,5,170000.0,10000.0,170000.0,170000.0,1LDK,42.01,文京区,小石川３,都営大江戸線,春日駅,8
グランデュオ小石川,賃貸マンション,6,7,4,173000.0,10000.0,173000.0,173000.0,1LDK,41.39,文京区,小石川３,都営大江戸線,春日駅,8
グランデュオ小石川,賃貸マンション,6,7,4,173000.0,10000.0,173000.0,173000.0,1LDK,41.39,文京区,小石川３,都営大江戸線,春日駅,8
プリマベーラ B,賃貸テラス・タウンハウス,23,2,2,151000.0,4000.0,0.0,151000.0,3LDK,89.01,練馬区,南大泉３,西武池袋線,保谷駅,12
東急田園都市線 池尻大橋駅 8階建 築24年,賃貸マンション,24,8,5,119000.0,8000.0,119000.0,119000.0,ワンルーム,33.87,目黒区,大橋２,東急田園都市線,池尻大橋駅,8
東急田園都市線 池尻大橋駅 8階建 築24年,賃貸マンション,24,8,4,125000.0,5000.0,125000.0,0.0,1DK,33.87,目黒区,大橋２,東急田園都市線,池尻大橋駅,8
ナポレオーネKAITO,賃貸マンション,17,7,3,80000.0,8000.0,80000.0,80000.0,1K,24.6,墨田区,亀沢４,ＪＲ総武線快速,錦糸町駅,9
ナポレオーネKAITO,賃貸マンション,17,7,6,155000.0,10000.0,155000.0,155000.0,2DK,49.73,墨田区,亀沢４,ＪＲ総武線快速,錦糸町駅,9
ナポレオーネKAITO,賃貸マンション,17,7,5,155000.0,10000.0,155000.0,155000.0,2DK,49.73,墨田区,亀沢４,ＪＲ総武線快速,錦糸町駅,9
プラウドフラット浅草,賃貸マンション,3,9,3,152000.0,15000.0,152000.0,0.0,1LDK,40.17,台東区,浅草６,東武伊勢崎線,浅草駅,9
プラウドフラット浅草,賃貸マンション,3,9,5,157000.0,15000.0,157000.0,0.0,1LDK,40.17,台東区,浅草６,東武伊勢崎線,浅草駅,9
プラウドフラット浅草,賃貸マンション,3,9,9,162000.0,15000.0,162000.0,0.0,1LDK,40.17,台東区,浅草６,東武伊勢崎線,浅草駅,9
キャナルステージ,賃貸マンション,7,3,2,119000.0,5000.0,119000.0,0.0,1LDK,37.39,品川区,東大井２,京急本線,立会川駅,2
京急本線 立会川駅 3階建 築7年,賃貸マンション,7,3,2,119000.0,5000.0,119000.0,0.0,1LDK,37.39,品川区,東大井２,京急本線,立会川駅,3
ウェルスクエアイズム桜上水,賃貸マンション,0,4,1,145000.0,8000.0,145000.0,145000.0,1LDK,40.44,杉並区,下高井戸１,京王線,桜上水駅,3
ウェルスクエアイズム桜上水,賃貸マンション,0,4,1,145000.0,8000.0,145000.0,145000.0,1LDK,40.44,杉並区,下高井戸１,京王線,桜上水駅,3
ウェルスクエアイズム桜上水,賃貸マンション,0,4,2,150000.0,8000.0,150000.0,150000.0,1LDK,40.44,杉並区,下高井戸１,京王線,桜上水駅,3
ウェルスクエアイズム桜上水,賃貸マンション,0,4,4,151000.0,8000.0,151000.0,151000.0,1LDK,40.44,杉並区,下高井戸１,京王線,桜上水駅,3
ウェルスクエアイズム桜上水,賃貸マンション,0,4,2,158000.0,10000.0,158000.0,158000.0,2LDK,40.17,杉並区,下高井戸１,京王線,桜上水駅,3
ウェルスクエアイズム桜上水,賃貸マンション,0,4,4,160000.0,9000.0,160000.0,160000.0,1SLDK,41.32,杉並区,下高井戸１,京王線,桜上水駅,3
ウェルスクエアイズム桜上水,賃貸マンション,0,4,2,159000.0,10000.0,159000.0,159000.0,2LDK,40.62,杉並区,下高井戸１,京王線,桜上水駅,3
ウェルスクエアイズム桜上水,賃貸マンション,0,4,3,159000.0,10000.0,159000.0,159000.0,2LDK,40.17,杉並区,下高井戸１,京王線,桜上水駅,3
ウェルスクエアイズム桜上水,賃貸マンション,0,4,4,160000.0,10000.0,160000.0,160000.0,2LDK,40.62,杉並区,下高井戸１,京王線,桜上水駅,3
トーシンフェニックス神田岩本町弐番館,賃貸マンション,19,14,13,87000.0,3000.0,0.0,0.0,1K,23.18,千代田区,岩本町２,都営新宿線,岩本町駅,4
トーシンフェニックス神田岩本町弐番館,賃貸マンション,19,14,10,90000.0,9000.0,90000.0,90000.0,1K,22.63,千代田区,岩本町２,都営新宿線,岩本町駅,4
トーシンフェニックス神田岩本町弐番館,賃貸マンション,19,14,11,89000.0,10500.0,0.0,89000.0,1K,22.3,千代田区,岩本町２,都営新宿線,岩本町駅,4
トーシンフェニックス神田岩本町弐番館,賃貸マンション,19,14,14,91000.0,9000.0,91000.0,91000.0,1K,28.12,千代田区,岩本町２,都営新宿線,岩本町駅,4
トーシンフェニックス神田岩本町弐番館,賃貸マンション,19,14,11,91000.0,10500.0,0.0,91000.0,1K,22.3,千代田区,岩本町２,都営新宿線,岩本町駅,4
トーシンフェニックス神田岩本町弐番館,賃貸マンション,19,14,5,95000.0,10500.0,0.0,95000.0,1K,22.63,千代田区,岩本町２,都営新宿線,岩本町駅,4
エスティメゾン神田,賃貸マンション,19,12,3,82000.0,10000.0,82000.0,82000.0,1K,22.59,千代田区,神田多町２,ＪＲ山手線,神田駅,3
エスティメゾン神田,賃貸マンション,19,12,9,91000.0,10000.0,91000.0,91000.0,1K,22.03,千代田区,神田多町２,ＪＲ山手線,神田駅,3
エスティメゾン神田,賃貸マンション,19,12,6,92000.0,10000.0,92000.0,92000.0,1K,22.59,千代田区,神田多町２,ＪＲ山手線,神田駅,3
エスティメゾン神田,賃貸マンション,19,12,9,92000.0,10000.0,92000.0,92000.0,1K,22.03,千代田区,神田多町２,ＪＲ山手線,神田駅,3
エスティメゾン神田,賃貸マンション,19,12,12,93000.0,10000.0,0.0,0.0,1K,22.03,千代田区,神田多町２,ＪＲ山手線,神田駅,3
エスティメゾン神田,賃貸マンション,19,12,12,93000.0,10880.0,93000.0,93000.0,1K,22.03,千代田区,神田多町２,ＪＲ山手線,神田駅,3
エスティメゾン神田,賃貸マンション,19,12,12,94000.0,10000.0,94000.0,94000.0,1K,22.04,千代田区,神田多町２,ＪＲ山手線,神田駅,3
エスティメゾン神田,賃貸マンション,19,12,7,99000.0,10000.0,0.0,0.0,1K,22.06,千代田区,神田多町２,ＪＲ山手線,神田駅,3
ＪＲ総武線 御茶ノ水駅 12階建 築19年,賃貸マンション,19,12,3,82000.0,10000.0,82000.0,82000.0,1K,22.59,千代田区,神田多町２,ＪＲ総武線,御茶ノ水駅,8
ＪＲ総武線 御茶ノ水駅 12階建 築19年,賃貸マンション,19,12,9,91000.0,10000.0,91000.0,91000.0,1K,22.03,千代田区,神田多町２,ＪＲ総武線,御茶ノ水駅,8
ＪＲ総武線 御茶ノ水駅 12階建 築19年,賃貸マンション,19,12,6,92000.0,10000.0,92000.0,92000.0,1K,22.04,千代田区,神田多町２,ＪＲ総武線,御茶ノ水駅,8
ＪＲ総武線 御茶ノ水駅 12階建 築19年,賃貸マンション,19,12,9,92000.0,10000.0,92000.0,92000.0,1K,22.03,千代田区,神田多町２,ＪＲ総武線,御茶ノ水駅,8
ＪＲ総武線 御茶ノ水駅 12階建 築19年,賃貸マンション,19,12,12,93000.0,10000.0,0.0,0.0,1K,22.03,千代田区,神田多町２,ＪＲ総武線,御茶ノ水駅,8
ＪＲ総武線 御茶ノ水駅 12階建 築19年,賃貸マンション,19,12,12,94000.0,10000.0,94000.0,94000.0,1K,22.04,千代田区,神田多町２,ＪＲ総武線,御茶ノ水駅,8
ＪＲ総武線 御茶ノ水駅 12階建 築19年,賃貸マンション,19,12,7,99000.0,10000.0,0.0,0.0,1K,22.06,千代田区,神田多町２,ＪＲ総武線,御茶ノ水駅,8
Wish,賃貸アパート,15,3,3,115000.0,3800.0,0.0,50000.0,2LDK,58.03,足立区,平野１,東武伊勢崎線,梅島駅,18
i-Suite Higashi Nakano,賃貸マンション,13,10,3,95000.0,8000.0,95000.0,95000.0,1K,24.49,中野区,東中野１,ＪＲ中央線,東中野駅,3
i-Suite Higashi Nakano,賃貸マンション,13,10,6,97000.0,8000.0,97000.0,0.0,1K,24.49,中野区,東中野１,ＪＲ中央線,東中野駅,3
i-Suite Higashi Nakano,賃貸マンション,13,10,7,112000.0,8000.0,112000.0,0.0,1K,28.02,中野区,東中野１,ＪＲ中央線,東中野駅,3
i-Suite Higashi Nakano,賃貸マンション,13,10,2,135000.0,13000.0,135000.0,135000.0,1LDK,38.78,中野区,東中野１,ＪＲ中央線,東中野駅,3
i-Suite Higashi Nakano,賃貸マンション,13,10,9,145000.0,10000.0,145000.0,145000.0,1LDK,39.72,中野区,東中野１,ＪＲ中央線,東中野駅,3
i-Suite Higashi Nakano,賃貸マンション,13,10,2,170000.0,13000.0,170000.0,170000.0,1LDK,49.93,中野区,東中野１,ＪＲ中央線,東中野駅,3
i-Suite Higashi Nakano,賃貸マンション,13,10,2,175000.0,13000.0,175000.0,175000.0,1LDK,51.14,中野区,東中野１,ＪＲ中央線,東中野駅,3
i-Suite Higashi Nakano,賃貸マンション,13,10,10,176000.0,13000.0,176000.0,0.0,1LDK,49.93,中野区,東中野１,ＪＲ中央線,東中野駅,3
i-Suite Higashi Nakano,賃貸マンション,13,10,10,179000.0,13000.0,179000.0,214800.0,1LDK,49.93,中野区,東中野１,ＪＲ中央線,東中野駅,3
ラフュージュ大井町,賃貸マンション,24,12,5,155000.0,10000.0,155000.0,155000.0,2LDK,48.04,品川区,大井４,東急大井町線,大井町駅,3
ラフュージュ大井町,賃貸マンション,24,12,5,155000.0,10000.0,155000.0,155000.0,2LDK,48.04,品川区,大井４,東急大井町線,大井町駅,3
カスタリア人形町III,賃貸マンション,8,10,5,111000.0,8000.0,111000.0,0.0,1K,26.88,中央区,日本橋人形町１,東京メトロ銀座線,三越前駅,7
カスタリア人形町III,賃貸マンション,8,10,4,124000.0,8000.0,124000.0,0.0,1K,28.98,中央区,日本橋人形町１,東京メトロ銀座線,三越前駅,7
カスタリア人形町III,賃貸マンション,8,10,5,125000.0,8000.0,125000.0,0.0,1K,28.98,中央区,日本橋人形町１,東京メトロ銀座線,三越前駅,7
カスタリア人形町III,賃貸マンション,8,10,5,125000.0,8000.0,125000.0,0.0,1K,28.98,中央区,日本橋人形町１,東京メトロ銀座線,三越前駅,7
東武伊勢崎線 とうきょうスカイツリー駅 5階建 築4年,賃貸マンション,4,5,4,98000.0,10000.0,98000.0,98000.0,1K,25.46,墨田区,向島３,東武伊勢崎線,とうきょうスカイツリー駅,7
東武伊勢崎線 とうきょうスカイツリー駅 5階建 築4年,賃貸マンション,4,5,3,98000.0,10000.0,98000.0,98000.0,1K,25.46,墨田区,向島３,東武伊勢崎線,とうきょうスカイツリー駅,7
グランドミレーニア,賃貸マンション,8,31,10,245000.0,15000.0,245000.0,490000.0,2LDK,54.26,豊島区,南池袋１,東京メトロ有楽町線,池袋駅,4
グランドミレーニア,賃貸マンション,8,31,18,270000.0,0.0,270000.0,270000.0,2LDK,54.26,豊島区,南池袋１,東京メトロ有楽町線,池袋駅,4
グランドミレーニア,賃貸マンション,8,31,31,340000.0,20000.0,340000.0,340000.0,2LDK,54.26,豊島区,南池袋１,東京メトロ有楽町線,池袋駅,4
グランドミレーニア,賃貸マンション,8,31,31,340000.0,20000.0,340000.0,340000.0,2LDK,54.26,豊島区,南池袋１,東京メトロ有楽町線,池袋駅,4
コンフォリア志村坂上,賃貸マンション,2,8,2,91000.0,8000.0,91000.0,0.0,1DK,25.3,板橋区,小豆沢１,都営三田線,志村坂上駅,6
コンフォリア志村坂上,賃貸マンション,2,8,6,94000.0,6000.0,94000.0,0.0,1DK,25.41,板橋区,小豆沢１,都営三田線,志村坂上駅,6
コンフォリア志村坂上,賃貸マンション,2,8,6,94000.0,8000.0,94000.0,0.0,1DK,25.41,板橋区,小豆沢１,都営三田線,志村坂上駅,6
コンフォリア志村坂上,賃貸マンション,2,8,1,95000.0,8000.0,95000.0,0.0,1DK,28.52,板橋区,小豆沢１,都営三田線,志村坂上駅,6
コンフォリア志村坂上,賃貸マンション,2,8,3,98000.0,8000.0,98000.0,0.0,1DK,28.05,板橋区,小豆沢１,都営三田線,志村坂上駅,6
コンフォリア志村坂上,賃貸マンション,2,8,4,102000.0,8000.0,102000.0,0.0,1DK,28.05,板橋区,小豆沢１,都営三田線,志村坂上駅,6
コンフォリア志村坂上,賃貸マンション,2,8,5,127000.0,8000.0,127000.0,0.0,1DK,32.99,板橋区,小豆沢１,都営三田線,志村坂上駅,6
レアライズ錦糸町,賃貸マンション,9,9,9,82500.0,10000.0,0.0,82500.0,1K,26.26,墨田区,緑４,ＪＲ総武線,錦糸町駅,11
レアライズ錦糸町,賃貸マンション,9,9,8,84000.0,18000.0,0.0,0.0,1K,26.36,墨田区,緑４,ＪＲ総武線,錦糸町駅,11
ＪＲ総武線 錦糸町駅 9階建 築9年,賃貸マンション,9,9,9,82500.0,10000.0,0.0,82500.0,1K,26.26,墨田区,緑４,ＪＲ総武線,錦糸町駅,10
アイルプレミアム千駄木,賃貸マンション,5,13,5,92000.0,14000.0,0.0,92000.0,1K,25.31,文京区,千駄木４,ＪＲ山手線,田端駅,9
アイルプレミアム千駄木,賃貸マンション,5,13,4,92500.0,14000.0,0.0,92500.0,1K,25.45,文京区,千駄木４,ＪＲ山手線,田端駅,9
アイルプレミアム千駄木,賃貸マンション,5,13,4,92500.0,15000.0,0.0,92500.0,1K,25.45,文京区,千駄木４,ＪＲ山手線,田端駅,9
アイルプレミアム千駄木,賃貸マンション,5,13,11,138000.0,10000.0,138000.0,138000.0,1LDK,40.47,文京区,千駄木４,ＪＲ山手線,田端駅,9
アイルプレミアム千駄木,賃貸マンション,5,13,11,138000.0,15000.0,138000.0,138000.0,1LDK,40.47,文京区,千駄木４,ＪＲ山手線,田端駅,9
ＨＦ東中野レジデンス,賃貸マンション,16,10,1,85000.0,5000.0,85000.0,0.0,1K,26.52,中野区,東中野２,ＪＲ中央線,東中野駅,5
